,old_user,old_item,user,item
1095,211417,5618,7424,151
1096,19927,953,708,33
1097,173947,1270,6116,45
1098,124988,4022,4353,113
1099,101238,91500,3495,484
1100,28163,5618,956,151
1101,11613,592,421,25
1102,108019,1270,3724,45
1103,123464,4022,4302,113
1104,43992,953,1532,33
1105,186514,1189,6608,40
1106,9451,1270,333,45
1107,267509,64839,9411,376
1108,252410,4226,8885,118
1109,109156,544,3761,23
1110,132300,3809,4618,107
1111,118045,53550,4081,336
1112,234346,2671,8229,74
1113,258429,1094,9084,36
1114,243700,1848,8567,58
1115,187383,1127,6644,38
1116,169075,4022,5944,113
1117,102924,1270,3543,45
1118,33677,3307,1175,96
1119,84385,64622,2884,375
1120,21575,8984,767,230
1121,274075,5618,9649,151
1122,162349,374,5681,12
1123,217678,3450,7643,100
1124,67205,919,2274,32
1125,159947,1411,5577,48
1126,171249,91500,6021,484
1127,262393,1270,9233,45
1128,149658,4022,5236,113
1129,80687,590,2748,24
1130,197802,266,6977,9
1131,135813,56174,4752,349
1132,277574,590,9773,24
1133,103085,590,3552,24
1134,199220,3809,7018,107
1135,281095,8984,9909,230
1136,125876,80463,4389,428
1137,232485,8638,8166,216
1138,24584,4226,856,118
1139,59738,47610,2056,323
1140,152739,1848,5337,58
1141,73145,6441,2496,169
1142,201508,1270,7090,45
1143,67475,1217,2285,41
1144,223088,592,7840,25
1145,33252,4803,1159,131
1146,209223,4022,7350,113
1147,180042,3809,6379,107
1148,252693,2671,8896,74
1149,186111,431,6591,17
1150,83568,2120,2852,65
1151,52600,998,1827,34
1152,161445,953,5637,33
1153,178687,1240,6325,43
1154,277507,4226,9768,118
1155,203430,4226,7152,118
1156,129021,2677,4494,75
1157,86980,4226,2975,118
1158,167641,47610,5897,323
1159,93684,1270,3211,45
1160,215788,497,7581,22
1161,176752,1619,6238,50
1162,252675,1094,8895,36
1163,177307,172671,6264,817
1164,135992,4022,4755,113
1165,244712,953,8598,33
1166,224124,592,7876,25
1167,64969,161,2205,6
1168,28999,2335,986,71
1169,162379,1240,5684,43
1170,179794,4022,6372,113
1171,140371,1127,4904,38
1172,174006,47610,6120,323
1173,276277,1848,9727,58
1174,97367,47610,3339,323
1175,65626,919,2224,32
1176,382,497,11,22
1177,138089,2671,4823,74
1178,58319,919,2002,32
1179,218882,91500,7684,484
1180,3949,4022,145,113
1181,173191,1217,6091,41
1182,263685,1094,9279,36
1183,72689,953,2482,33
1184,153411,3733,5360,105
1185,143585,592,5026,25
1186,15430,4022,570,113
1187,5458,103335,208,542
1188,128236,4226,4459,118
1189,128861,1177,4487,39
1190,87369,26578,2985,249
1191,47930,497,1655,22
1192,215622,953,7575,33
1193,52431,2313,1823,70
1194,91329,2622,3133,73
1195,130656,34437,4555,294
1196,185645,919,6570,32
1197,178781,1217,6331,41
1198,218171,1230,7660,42
1199,162285,56174,5678,349
1200,105594,6423,3634,167
1201,205098,21,7205,2
1202,264027,80463,9292,428
1203,168250,1240,5921,43
1204,165149,57504,5802,354
1205,179778,5618,6371,151
1206,224792,40278,7900,305
1207,201624,590,7092,24
1208,264625,1921,9321,61
1209,159265,266,5559,9
1210,159256,544,5558,23
1211,261865,3893,9212,110
1212,158678,1270,5538,45
1213,148737,1127,5198,38
1214,739,21,30,2
1215,159992,592,5579,25
1216,128356,1240,4467,43
1217,281696,592,9931,25
1218,6884,4989,248,135
1219,248944,6,8768,0
1220,218293,161,7665,6
1221,167752,953,5901,33
1222,244712,1300,8598,46
1223,110598,2084,3817,64
1224,84733,93008,2900,494
1225,257657,1230,9045,42
1226,254151,48142,8944,325
1227,186417,1270,6604,45
1228,20869,21,743,2
1229,75213,1270,2572,45
1230,97761,2622,3353,73
1231,174194,5618,6128,151
1232,281141,21,9910,2
1233,139472,6881,4868,179
1234,45176,34530,1568,296
1235,39917,497,1396,22
1236,200634,112171,7061,567
1237,2139,592,91,25
1238,261100,4677,9179,128
1239,22891,161,803,6
1240,63856,1752,2185,55
1241,46335,3101,1606,88
1242,161459,3421,5639,98
1243,163783,6440,5731,168
1244,175141,497,6171,22
1245,150077,653,5241,27
1246,277812,155288,9781,752
1247,146845,446,5126,18
1248,268137,3210,9434,92
1249,8326,1230,286,42
1250,193590,95309,6841,505
1251,61571,4022,2108,113
1252,66776,80615,2259,430
1253,233686,30723,8205,268
1254,50985,477,1766,20
1255,232485,32029,8166,277
1256,33163,416,1156,16
1257,240524,4226,8451,118
1258,106408,653,3667,27
1259,263065,91500,9257,484
1260,46695,80463,1619,428
1261,261865,1270,9212,45
1262,67112,592,2270,25
1263,77796,497,2655,22
1264,258443,1270,9086,45
1265,153622,2558,5364,72
1266,268552,21,9445,2
1267,101957,25777,3510,232
1268,21361,477,758,20
1269,263985,161,9289,6
1270,222833,416,7831,16
1271,93825,590,3218,24
1272,260220,3786,9146,106
1273,256203,95309,9005,505
1274,89769,161,3083,6
1275,95717,100611,3281,527
1276,108959,100611,3753,527
1277,149063,6,5212,0
1278,8262,80463,284,428
1279,125279,91500,4362,484
1280,151206,590,5274,24
1281,231176,21,8125,2
1282,160305,1230,5596,42
1283,29058,266,988,9
1284,215131,21,7554,2
1285,230532,1270,8093,45
1286,172211,4226,6059,118
1287,121830,8984,4237,230
1288,227043,161,7974,6
1289,50044,1094,1733,36
1290,55998,590,1932,24
1291,134872,4226,4719,118
1292,123530,3101,4304,88
1293,96010,8638,3292,216
1294,88349,1240,3027,43
1295,3743,1240,135,43
1296,142014,2671,4975,74
1297,211438,72554,7426,397
1298,19483,1230,691,42
1299,269722,3210,9483,92
1300,96771,4226,3319,118
1301,281790,1619,9938,50
1302,48645,33166,1679,287
1303,54205,4226,1877,118
1304,236981,93164,8324,495
1305,192309,497,6796,22
1306,261887,2677,9213,75
1307,20571,3809,733,107
1308,232744,303,8173,10
1309,56864,40278,1958,305
1310,41057,592,1436,25
1311,118561,4573,4101,126
1312,86444,416,2961,16
1313,266200,111113,9372,565
1314,282927,1240,9987,43
1315,279986,47610,9873,323
1316,255842,497,8991,22
1317,99662,4677,3421,128
1318,275487,21,9698,2
1319,242126,592,8514,25
1320,114062,1913,3934,60
1321,206404,3809,7255,107
1322,183600,431,6486,17
1323,131745,230,4590,8
1324,12951,64,474,4
1325,17664,64,642,4
1326,195259,4226,6896,118
1327,119752,34002,4155,293
1328,73145,4998,2496,136
1329,121655,3421,4228,98
1330,91141,266,3127,9
1331,92794,161,3191,6
1332,114182,1094,3939,36
1333,178126,1240,6297,43
1334,70768,2558,2415,72
1335,148279,21,5180,2
1336,5346,4022,203,113
1337,155987,1240,5433,43
1338,252672,6222,8894,163
1339,175584,4022,6192,113
1340,257521,4226,9043,118
1341,232931,590,8181,24
1342,74356,2936,2541,85
1343,17227,1411,628,48
1344,4302,53121,156,335
1345,280064,5618,9878,151
1346,161236,31658,5631,274
1347,128902,497,4490,22
1348,193695,56174,6842,349
1349,63497,590,2180,24
1350,14131,8638,527,216
1351,235967,1270,8288,45
1352,122418,1270,4258,45
1353,45231,6,1571,0
1354,99991,2622,3435,73
1355,97424,3809,3342,107
1356,55593,79091,1919,423
1357,255343,431,8974,17
1358,144421,431,5052,17
1359,110390,3101,3810,88
1360,74901,2193,2557,67
1361,67661,2789,2289,82
1362,16748,3421,613,98
1363,167001,2671,5868,74
1364,13495,592,492,25
1365,149465,653,5225,27
1366,93532,592,3206,25
1367,178063,497,6294,22
1368,61606,590,2110,24
1369,50523,1300,1746,46
1370,38534,1094,1352,36
1371,267492,2193,9410,67
1372,211941,4022,7445,113
1373,203723,42900,7162,309
1374,117722,1411,4065,48
1375,73310,1127,2503,38
1376,35652,592,1255,25
1377,282670,4022,9976,113
1378,106809,80463,3683,428
1379,257772,1270,9052,45
1380,75920,91500,2598,484
1381,203749,7109,7163,187
1382,259023,590,9105,24
1383,167916,31658,5909,274
1384,250660,2193,8826,67
1385,256158,68793,9002,381
1386,69713,3101,2370,88
1387,171512,590,6031,24
1388,152344,5618,5324,151
1389,242154,40278,8515,305
1390,276957,592,9751,25
1391,272427,592,9583,25
1392,264558,3893,9315,110
1393,109864,33166,3788,287
1394,88132,590,3015,24
1395,257478,1270,9041,45
1396,115479,28,3985,3
1397,234966,1240,8253,43
1398,148696,103335,5196,542
1399,198774,446,7005,18
1400,62408,2193,2140,67
1401,11049,592,391,25
1402,251478,590,8852,24
1403,16728,53121,610,335
1404,211387,4226,7420,118
1405,252320,3421,8881,98
1406,134854,112171,4718,567
1407,168030,6,5912,0
1408,271830,64839,9561,376
1409,192866,1270,6820,45
1410,270582,230,9515,8
1411,192890,3939,6821,111
1412,31622,919,1088,32
1413,186809,266,6619,9
1414,15627,1921,576,61
1415,109040,2936,3758,85
1416,28172,1240,957,43
1417,71409,590,2441,24
1418,24934,1240,867,43
1419,42922,4677,1500,128
1420,116150,2335,4007,71
1421,128209,303,4457,10
1422,46529,53121,1614,335
1423,198324,3809,6997,107
1424,39147,1270,1370,45
1425,157449,56174,5491,349
1426,99115,1127,3401,38
1427,265953,4226,9363,118
1428,109040,953,3758,33
1429,70776,5618,2417,151
1430,63497,161,2180,6
1431,105593,4022,3633,113
1432,130331,590,4546,24
1433,271764,1127,9555,38
1434,172211,3421,6059,98
1435,74447,135625,2543,667
1436,29554,953,1007,33
1437,252672,43396,8894,311
1438,191938,590,6786,24
1439,274603,1300,9668,46
1440,29973,1438,1028,49
1441,95473,80463,3271,428
1442,49635,592,1716,25
1443,26054,1240,896,43
1444,263872,1270,9285,45
1445,129702,21,4529,2
1446,235583,592,8275,25
1447,236742,161,8315,6
1448,141608,5618,4959,151
1449,231629,590,8143,24
1450,148886,590,5204,24
1451,237916,6,8356,0
1452,141608,68793,4959,381
1453,35219,3450,1236,100
1454,258637,6,9092,0
1455,183264,68793,6477,381
1456,23023,1230,810,42
1457,186897,8984,6625,230
1458,70768,3992,2415,112
1459,59355,1270,2044,45
1460,31391,374,1080,12
1461,141813,590,4967,24
1462,267732,6650,9417,172
1463,28999,2671,986,74
1464,242041,653,8509,27
1465,186046,28,6588,3
1466,29690,7924,1010,205
1467,161200,2335,5630,71
1468,247227,2671,8691,74
1469,84570,592,2893,25
1470,63272,161,2170,6
1471,131527,8638,4585,216
1472,184787,94780,6534,503
1473,105556,590,3628,24
1474,135413,230,4743,8
1475,179120,2193,6342,67
1476,130548,590,4549,24
1477,195706,3210,6913,92
1478,108393,103335,3738,542
1479,45231,2671,1571,74
1480,227719,1240,8000,43
1481,278420,1230,9807,42
1482,122429,161,4259,6
1483,110757,4677,3819,128
1484,103438,104274,3562,546
1485,164305,1230,5758,42
1486,265335,94478,9348,502
1487,235941,4677,8287,128
1488,167752,1270,5901,45
1489,276277,1217,9727,41
1490,177261,1240,6260,43
1491,127093,80463,4423,428
1492,164082,3809,5749,107
1493,256274,1701,9008,52
1494,62158,3421,2130,98
1495,69548,21,2361,2
1496,206635,1240,7261,43
1497,169842,1300,5966,46
1498,50639,4022,1749,113
1499,24988,3809,870,107
1500,212825,592,7472,25
1501,128699,1241,4482,44
1502,125376,2263,4368,69
1503,70578,1127,2405,38
1504,173954,155288,6117,752
1505,153622,1270,5364,45
1506,55919,161,1930,6
1507,31876,4226,1105,118
1508,181786,590,6436,24
1509,96058,8984,3294,230
1510,117400,842,4052,31
1511,215743,161,7579,6
1512,57775,56174,1989,349
1513,218983,2696,7692,78
1514,234813,477,8248,20
1515,165673,590,5816,24
1516,189676,56174,6730,349
1517,87281,216,2983,7
1518,59112,3733,2033,105
1519,123403,4226,4300,118
1520,185543,1240,6566,43
1521,157218,56174,5478,349
1522,77796,1217,2655,41
1523,141968,5475,4972,146
1524,83259,1230,2842,42
1525,250954,6,8837,0
1526,21327,1127,757,38
1527,227207,590,7979,24
1528,226353,91500,7952,484
1529,78998,2671,2699,74
1530,264221,5618,9299,151
1531,51665,1240,1799,43
1532,114187,47610,3940,323
1533,36580,1127,1293,38
1534,136369,1270,4771,45
1535,230183,3289,8074,95
1536,103630,1270,3568,45
1537,190101,21,6739,2
1538,253059,303,8913,10
1539,26879,1270,917,45
1540,34688,3210,1219,92
1541,121943,2671,4241,74
1542,191681,653,6777,27
1543,203009,34530,7135,296
1544,258526,590,9089,24
1545,158989,56174,5547,349
1546,126843,5618,4416,151
1547,161751,161,5653,6
1548,243491,2671,8562,74
1549,70545,266,2403,9
1550,171345,2741,6025,80
1551,281095,374,9909,12
1552,231078,4022,8123,113
1553,46953,56174,1625,349
1554,268092,592,9431,25
1555,166659,6881,5852,179
1556,151485,1270,5288,45
1557,177399,953,6269,33
1558,121517,2977,4219,87
1559,188017,1270,6668,45
1560,243293,56174,8553,349
1561,38534,2671,1352,74
1562,263685,3210,9279,92
1563,102268,953,3520,33
1564,132009,592,4603,25
1565,96367,2558,3304,72
1566,87908,103335,3008,542
1567,205855,842,7233,31
1568,112640,953,3880,33
1569,278595,36276,9818,297
1570,108109,590,3729,24
1571,247795,1240,8718,43
1572,83061,53121,2839,335
1573,42922,230,1500,8
1574,82033,161,2792,6
1575,39351,80463,1379,428
1576,256120,4680,9000,129
1577,117335,2677,4048,75
1578,29873,1921,1018,61
1579,119823,653,4160,27
1580,236981,107352,8324,556
1581,155976,1241,5431,44
1582,275356,4022,9689,113
1583,113091,4022,3898,113
1584,232416,72737,8162,400
1585,24792,3786,859,106
1586,82415,39869,2808,303
1587,122603,8959,4268,229
1588,130331,3809,4546,107
1589,117365,332,4050,11
1590,158947,33166,5545,287
1591,38871,6881,1361,179
1592,63284,1932,2172,62
1593,231625,590,8142,24
1594,185280,592,6553,25
1595,95148,4226,3258,118
1596,52743,919,1837,32
1597,49729,3101,1721,88
1598,52600,2677,1827,75
1599,139225,216,4855,7
1600,71385,31658,2439,274
1601,55593,1127,1919,38
1602,205588,592,7222,25
1603,66886,590,2262,24
1604,185808,91890,6574,488
1605,13955,7924,511,205
1606,231481,953,8133,33
1607,53563,1240,1861,43
1608,8446,2120,289,65
1609,122603,6881,4268,179
1610,51484,6,1790,0
1611,261377,1189,9193,40
1612,167641,56801,5897,352
1613,178354,5618,6314,151
1614,142253,148652,4982,727
1615,242725,26094,8535,243
1616,171357,266,6027,9
1617,97203,43396,3333,311
1618,213867,48142,7514,325
1619,64861,590,2204,24
1620,82775,8984,2822,230
1621,57775,1921,1989,61
1622,145637,1240,5086,43
1623,115439,161,3984,6
1624,227656,57504,7998,354
1625,110757,230,3819,8
1626,197530,56174,6969,349
1627,251347,8984,8849,230
1628,82215,95313,2799,506
1629,112640,64,3880,4
1630,122643,653,4271,27
1631,114679,431,3956,17
1632,179094,56174,6340,349
1633,136257,1270,4766,45
1634,22190,2335,780,71
1635,60853,266,2095,9
1636,2158,216,92,7
1637,124528,6,4337,0
1638,132520,1270,4625,45
1639,49076,3450,1692,100
1640,174366,6,6136,0
1641,153319,919,5355,32
1642,189676,118082,6730,589
1643,280084,1230,9879,42
1644,164941,21,5790,2
1645,5407,1270,206,45
1646,187980,21,6666,2
1647,49243,431,1700,17
1648,206635,4226,7261,118
1649,19054,64622,685,375
1650,34271,216,1201,7
1651,106372,4226,3665,118
1652,241320,4022,8481,113
1653,17858,266,650,9
1654,205276,592,7215,25
1655,6575,592,234,25
1656,224506,3421,7893,98
1657,277812,103335,9781,542
1658,75520,1270,2586,45
1659,254151,1240,8944,43
1660,54695,4226,1890,118
1661,137678,47610,4805,323
1662,14079,6,522,0
1663,28361,4226,962,118
1664,95619,590,3278,24
1665,222453,6945,7817,182
1666,186417,4226,6604,118
1667,227470,3101,7988,88
1668,22511,1913,787,60
1669,56220,5618,1943,151
1670,91470,64622,3138,375
1671,238897,1240,8386,43
1672,23239,21,818,2
1673,149157,2313,5215,70
1674,80108,3450,2741,100
1675,143988,2671,5039,74
1676,249172,919,8778,32
1677,259692,1240,9128,43
1678,274419,919,9662,32
1679,491,3809,17,107
1680,137690,1270,4806,45
1681,73936,33166,2524,287
1682,76314,1094,2611,36
1683,157774,374,5505,12
1684,101238,56174,3495,349
1685,42739,4226,1495,118
1686,38871,919,1361,32
1687,104694,1270,3600,45
1688,164127,2671,5752,74
1689,261316,2193,9187,67
1690,42568,161,1487,6
1691,52724,431,1835,17
1692,67726,590,2290,24
1693,183200,149830,6474,735
1694,248881,164917,8764,780
1695,198447,2051,6999,63
1696,2790,266,110,9
1697,85589,161,2934,6
1698,200587,953,7057,33
1699,10250,1240,356,43
1700,281608,1240,9929,43
1701,162349,497,5681,22
1702,122362,590,4255,24
1703,165793,919,5823,32
1704,33070,4226,1152,118
1705,151129,161,5273,6
1706,87485,1270,2989,45
1707,249103,3893,8775,110
1708,265709,1270,9358,45
1709,33677,3814,1175,109
1710,58000,5618,1996,151
1711,228420,1270,8024,45
1712,134854,77866,4718,417
1713,82567,1240,2815,43
1714,188569,161,6689,6
1715,205797,919,7232,32
1716,149157,3101,5215,88
1717,157614,592,5498,25
1718,54214,33166,1878,287
1719,20781,2335,740,71
1720,119374,1270,4138,45
1721,12409,2313,448,70
1722,33003,31658,1148,274
1723,265335,34437,9348,294
1724,40625,592,1427,25
1725,17716,2313,645,70
1726,172138,3893,6054,110
1727,14006,47610,516,323
1728,276459,68793,9731,381
1729,69049,1270,2344,45
1730,131655,4022,4588,113
1731,160872,266,5617,9
1732,133874,590,4676,24
1733,196680,266,6946,9
1734,65922,2313,2231,70
1735,15763,53550,580,336
1736,6342,303,227,10
1737,189676,374,6730,12
1738,227494,1270,7989,45
1739,82930,266,2834,9
1740,252672,590,8894,24
1741,49768,8638,1722,216
1742,188221,592,6676,25
1743,143988,5618,5039,151
1744,204357,592,7183,25
1745,197052,1240,6955,43
1746,82215,47610,2799,323
1747,80069,1240,2739,43
1748,194251,1127,6866,38
1749,265107,4022,9341,113
1750,245051,56174,8609,349
1751,185823,3204,6575,91
1752,172491,4226,6066,118
1753,110148,592,3798,25
1754,110881,5618,3823,151
1755,247227,497,8691,22
1756,5838,56174,216,349
1757,265709,4022,9358,113
1758,260726,2693,9167,77
1759,148487,155288,5190,752
1760,137598,431,4804,17
1761,264020,1230,9291,42
1762,83379,56174,2846,349
1763,64791,592,2200,25
1764,76583,91500,2619,484
1765,115537,4022,3986,113
1766,248881,477,8764,20
1767,270108,496,9500,21
1768,187340,33166,6643,287
1769,278380,5432,9805,145
1770,202629,431,7127,17
1771,60519,3813,2083,108
1772,27511,53121,938,335
1773,65432,1438,2217,49
1774,166602,953,5848,33
1775,218266,4543,7664,125
1776,60391,919,2080,32
1777,189489,1240,6725,43
1778,59906,4022,2063,113
1779,90134,446,3094,18
1780,73145,64839,2496,376
1781,273157,1270,9611,45
1782,63865,919,2186,32
1783,4538,592,170,25
1784,77319,6440,2640,168
1785,233534,953,8198,33
1786,202173,33166,7111,287
1787,212214,2313,7457,70
1788,247922,4226,8723,118
1789,98979,3421,3396,98
1790,191641,4226,6775,118
1791,167215,590,5879,24
1792,34688,21,1219,2
1793,147559,1094,5155,36
1794,2069,91500,87,484
1795,164022,93805,5744,500
1796,57082,4022,1965,113
1797,112056,91500,3864,484
1798,106935,592,3690,25
1799,256609,79091,9018,423
1800,91271,5618,3131,151
1801,99300,36276,3406,297
1802,115912,303,3998,10
1803,230881,590,8115,24
1804,35778,590,1262,24
1805,78874,2671,2696,74
1806,12920,266,472,9
1807,259358,1240,9116,43
1808,75504,953,2585,33
1809,253059,919,8913,32
1810,279576,1094,9860,36
1811,224161,3210,7879,92
1812,275487,919,9698,32
1813,70545,431,2403,17
1814,242576,79091,8530,423
1815,180713,6,6402,0
1816,144069,2671,5041,74
1817,185313,5618,6554,151
1818,116641,4022,4026,113
1819,79638,3101,2719,88
1820,49450,3809,1711,107
1821,246675,31658,8667,274
1822,240670,8712,8457,218
1823,218617,590,7676,24
1824,125876,152057,4389,739
1825,110365,303,3808,10
1826,175600,91500,6193,484
1827,64733,83369,2199,445
1828,276114,497,9720,22
1829,237114,33166,8327,287
1830,113902,1217,3928,41
1831,28748,919,974,32
1832,50615,1230,1748,42
1833,13579,590,493,24
1834,82873,95309,2828,505
1835,40857,590,1433,24
1836,43054,8984,1502,230
1837,96206,6,3299,0
1838,49940,2622,1729,73
1839,246969,6,8675,0
1840,98603,3450,3381,100
1841,29912,477,1022,20
1842,245086,1127,8612,38
1843,43296,56174,1511,349
1844,139472,33166,4868,287
1845,136330,590,4768,24
1846,275476,1240,9697,43
